EmployeeID,Age,Gender,MaritalStatus,Education,EducationField,Department,JobRole,JobLevel,MonthlyIncome,BusinessTravel,DistanceFromHome,PercentSalaryHike,StockOptionLevel,NumCompaniesWorked,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,Attrition
3361,48,Male,Married,Master,Medical,Research & Development,Research Scientist,1,21770,Travel_Rarely,1,18,0,4.0,13.0,4,0,0,0,Very High,High,Good,High,Excellent,No
3362,31,Female,Married,College,Technical Degree,Research & Development,Sales Executive,2,27930,Non-Travel,1,16,0,1.0,9.0,4,9,0,0,Very High,High,Good,High,Excellent,No
3363,36,Male,Single,Master,Technical Degree,Human Resources,Sales Executive,1,79180,Travel_Rarely,2,12,2,2.0,8.0,3,6,0,1,Medium,Very High,Better,Medium,Excellent,No
3364,38,Male,Married,Bachelor,Other,Sales,Sales Executive,2,87890,Travel_Rarely,6,11,3,1.0,15.0,4,15,5,11,Very High,Low,Better,High,Excellent,No
3365,32,Male,Married,Bachelor,Marketing,Sales,Laboratory Technician,1,23890,Non-Travel,18,12,1,6.0,5.0,4,3,0,2,High,Medium,Better,Medium,Excellent,No
3366,25,Male,Married,College,Life Sciences,Research & Development,Sales Executive,1,32120,Travel_Rarely,1,15,1,1.0,1.0,3,1,0,0,High,Medium,Better,Medium,Excellent,Yes
3367,40,Male,Divorced,Master,Medical,Research & Development,Research Scientist,2,192320,Travel_Rarely,1,14,1,2.0,11.0,3,1,0,0,Low,Medium,Good,High,Excellent,No
3368,26,Male,Single,Bachelor,Marketing,Sales,Healthcare Representative,2,22670,Travel_Frequently,11,19,3,1.0,7.0,2,7,0,7,High,Low,Better,Medium,Excellent,No
3369,41,Male,Single,Master,Medical,Research & Development,Research Scientist,1,195170,Travel_Rarely,1,13,0,2.0,20.0,5,18,2,17,Very High,Low,Better,High,Excellent,No
3370,36,Female,Single,Bachelor,Life Sciences,Research & Development,Healthcare Representative,2,24360,Travel_Rarely,9,13,0,4.0,16.0,3,11,3,9,High,High,Better,Low,Excellent,No
3371,19,Male,Single,Bachelor,Life Sciences,Research & Development,Research Scientist,2,160640,Travel_Rarely,15,15,1,1.0,1.0,3,1,0,0,Very High,Medium,Best,High,Excellent,Yes
3372,20,Female,Single,Bachelor,Life Sciences,Research & Development,Laboratory Technician,3,27070,Travel_Rarely,29,11,0,1.0,1.0,2,1,0,0,Low,Low,Better,High,Excellent,Yes
3373,31,Male,Married,Master,Life Sciences,Research & Development,Research Director,4,190680,Travel_Rarely,1,12,0,0.0,10.0,1,9,8,5,Very High,Very High,Bad,High,Excellent,No
3374,40,Male,Divorced,Bachelor,Marketing,Sales,Research Scientist,1,39310,Travel_Frequently,1,19,0,8.0,3.0,2,1,0,0,Very High,Medium,Better,Medium,Excellent,No
3375,32,Male,Married,Bachelor,Life Sciences,Research & Development,Laboratory Technician,4,37300,Travel_Rarely,24,25,1,1.0,8.0,4,8,6,3,High,Low,Best,High,Outstanding,No
3376,36,Male,Married,Bachelor,Medical,Research & Development,Sales Executive,3,22320,Travel_Rarely,10,12,1,1.0,16.0,2,16,3,7,High,Very High,Better,High,Excellent,Yes
3377,33,Female,Single,Master,Medical,Research & Development,Manufacturing Director,4,44650,Travel_Rarely,1,13,0,0.0,6.0,3,5,1,4,Medium,Very High,Better,High,Excellent,No
3378,37,Female,Married,Master,Marketing,Sales,Human Resources,3,30720,Travel_Rarely,10,14,0,5.0,17.0,3,14,11,7,Low,High,Bad,Medium,Excellent,Yes
3379,45,Male,Married,Below College,Life Sciences,Research & Development,Sales Executive,2,33190,Non-Travel,8,12,1,1.0,9.0,3,9,0,8,High,Medium,Good,High,Excellent,No
3380,29,Male,Married,Below College,Life Sciences,Research & Development,Sales Representative,1,192020,Travel_Frequently,29,12,0,1.0,3.0,5,3,0,2,High,Very High,Better,High,Excellent,No
3381,35,Male,Married,Bachelor,Human Resources,Human Resources,Laboratory Technician,3,136750,Travel_Rarely,1,15,3,1.0,5.0,5,5,1,0,High,High,Better,Medium,Excellent,No
3382,52,Male,Married,Master,Other,Research & Development,Laboratory Technician,1,29110,Travel_Rarely,5,17,2,2.0,26.0,3,9,7,8,Very High,Very High,Good,High,Excellent,No
3383,58,Female,Single,College,Medical,Sales,Sales Executive,4,59570,Travel_Rarely,9,14,1,4.0,7.0,2,1,0,0,Very High,High,Better,Low,Excellent,Yes
3384,53,Male,Divorced,Bachelor,Technical Degree,Research & Development,Manager,1,39200,Travel_Rarely,9,16,1,6.0,22.0,3,17,15,2,High,High,Best,High,Excellent,No
3385,30,Male,Divorced,Master,Marketing,Sales,Sales Executive,1,64340,Travel_Rarely,3,14,1,5.0,10.0,3,8,7,7,High,High,Best,Medium,Excellent,No
3386,38,Male,Single,Bachelor,Life Sciences,Sales,Research Director,2,100480,Non-Travel,4,23,1,1.0,6.0,2,5,1,3,High,Very High,Better,High,Outstanding,No
3387,35,Female,Divorced,College,Life Sciences,Sales,Healthcare Representative,2,109380,Travel_Rarely,1,14,2,6.0,12.0,2,10,0,8,Very High,Very High,Better,Low,Excellent,No
3389,40,Male,Single,Master,Life Sciences,Research & Development,Human Resources,1,65450,Non-Travel,2,15,0,4.0,22.0,2,1,0,0,Medium,Medium,Good,High,Excellent,Yes
3390,47,Male,Divorced,Master,Life Sciences,Research & Development,Sales Executive,3,69310,Travel_Frequently,7,11,0,1.0,20.0,3,19,2,7,High,High,Best,High,Excellent,No
3391,36,Male,Divorced,Below College,Life Sciences,Sales,Research Scientist,2,48980,Non-Travel,28,13,1,4.0,12.0,3,7,0,7,Low,Very High,Better,High,Excellent,No
3392,31,Male,Single,Master,Medical,Research & Development,Research Scientist,2,25930,Non-Travel,28,21,0,0.0,4.0,2,3,1,2,High,Low,Better,High,Outstanding,Yes
3393,33,Male,Single,Bachelor,Other,Sales,Research Director,4,194360,Non-Travel,15,19,2,1.0,10.0,4,10,6,0,Very High,High,Better,High,Excellent,No
3394,29,Male,Single,Doctor,Life Sciences,Human Resources,Sales Executive,1,27230,Travel_Rarely,3,11,1,6.0,3.0,2,0,0,0,Very High,Low,Better,Medium,Excellent,Yes
3395,33,Male,Single,College,Technical Degree,Research & Development,Laboratory Technician,2,34790,Travel_Rarely,2,12,0,3.0,5.0,3,3,0,2,Medium,Very High,Better,High,Excellent,No
3396,45,Female,Divorced,Below College,Medical,Research & Development,Healthcare Representative,3,27940,Travel_Rarely,26,19,1,3.0,8.0,2,5,0,2,Very High,Very High,Better,High,Excellent,No
3397,50,Female,Divorced,Below College,Life Sciences,Sales,Manufacturing Director,1,52490,Travel_Rarely,10,21,2,9.0,32.0,2,5,1,3,Very High,Very High,Good,Medium,Outstanding,No
3398,33,Male,Married,Bachelor,Marketing,Sales,Human Resources,2,21760,Travel_Frequently,1,14,1,1.0,6.0,2,6,1,2,High,Medium,Better,Medium,Excellent,No
3399,41,Male,Divorced,Bachelor,Other,Sales,Laboratory Technician,1,168720,Travel_Frequently,11,15,1,2.0,21.0,2,18,0,11,Low,High,Best,High,Excellent,No
3400,27,Male,Married,Master,Other,Research & Development,Manufacturing Director,2,34850,Travel_Rarely,20,17,2,9.0,4.0,2,2,2,2,High,Medium,Better,High,Excellent,No
3401,45,Female,Married,Bachelor,Medical,Sales,Sales Executive,1,66440,Non-Travel,2,12,0,1.0,9.0,3,9,0,8,Very High,Low,Better,Very High,Excellent,No
3402,47,Female,Single,Master,Medical,Sales,Research Scientist,2,55820,Travel_Rarely,18,16,0,1.0,9.0,3,9,0,7,Very High,Very High,Better,High,Excellent,No
3403,30,Male,Married,Bachelor,Life Sciences,Sales,Healthcare Representative,2,40000,Travel_Rarely,2,12,0,4.0,7.0,5,5,0,1,Low,High,Better,Medium,Excellent,Yes
3404,50,Female,Married,Bachelor,Technical Degree,Research & Development,Sales Executive,2,134960,Travel_Rarely,1,18,1,3.0,22.0,3,12,1,5,Very High,High,Better,High,Excellent,No
3405,38,Male,Married,Bachelor,Technical Degree,Research & Development,Manufacturing Director,1,32100,Travel_Frequently,13,17,2,0.0,3.0,5,2,0,2,High,High,Good,Medium,Excellent,No
3406,46,Female,Divorced,Bachelor,Medical,Research & Development,Human Resources,3,190450,Travel_Rarely,28,11,3,6.0,13.0,2,8,0,7,Very High,High,Better,High,Excellent,No
3407,24,Female,Divorced,Bachelor,Life Sciences,Sales,Healthcare Representative,1,118490,Travel_Rarely,28,16,1,1.0,5.0,3,4,3,2,Very High,High,Better,High,Excellent,No
3408,35,Male,Divorced,Bachelor,Medical,Sales,Healthcare Representative,3,20700,Travel_Rarely,24,13,3,1.0,5.0,1,4,0,2,High,Medium,Bad,Medium,Excellent,Yes
3409,31,Male,Married,College,Technical Degree,Research & Development,Sales Executive,2,65020,Travel_Frequently,5,12,0,1.0,4.0,3,4,0,3,High,Low,Better,High,Excellent,No
3410,18,Male,Single,Master,Other,Sales,Manager,2,32300,Non-Travel,5,12,1,1.0,0.0,3,0,0,0,Medium,Very High,Better,High,Excellent,No
3411,54,Female,Married,Bachelor,Medical,Sales,Laboratory Technician,1,136030,Travel_Rarely,23,13,1,8.0,22.0,2,10,0,8,High,High,Better,High,Excellent,No
3412,35,Female,Divorced,Master,Medical,Research & Development,Manufacturing Director,1,119960,Travel_Rarely,6,19,2,1.0,16.0,3,16,10,1,High,High,Good,High,Excellent,No
3413,30,Female,Married,Bachelor,Life Sciences,Research & Development,Healthcare Representative,5,56050,Travel_Rarely,4,12,1,0.0,9.0,0,8,1,7,Medium,Low,Good,Medium,Excellent,No
3414,20,Female,Single,College,Life Sciences,Research & Development,Research Scientist,2,63970,Travel_Rarely,2,17,1,1.0,1.0,3,1,0,0,Very High,Low,Better,High,Excellent,Yes
3415,30,Male,Single,Master,Medical,Research & Development,Sales Executive,1,191440,Travel_Frequently,8,11,0,0.0,4.0,3,3,1,2,Medium,Medium,Better,High,Excellent,Yes
3416,26,Female,Married,Bachelor,Marketing,Sales,Research Scientist,2,175840,Travel_Rarely,1,20,0,1.0,8.0,2,8,1,3,Very High,Very High,Better,High,Outstanding,No
3417,22,Male,Married,Bachelor,Other,Research & Development,Sales Representative,2,49070,Travel_Rarely,8,21,1,1.0,4.0,2,4,1,1,Medium,Low,Good,High,Outstanding,No
3418,48,Male,Single,Master,Medical,Human Resources,Sales Executive,2,45540,Travel_Rarely,2,11,2,2.0,19.0,3,2,2,2,Low,High,Better,High,Excellent,No
3419,48,Male,Single,Bachelor,Medical,Sales,Research Director,1,54150,Travel_Rarely,3,11,1,7.0,27.0,1,15,4,8,High,High,Better,High,Excellent,No
3420,41,Male,Single,Bachelor,Life Sciences,Research & Development,Research Scientist,2,47410,Travel_Rarely,2,16,0,6.0,8.0,3,2,2,1,Very High,High,Better,High,Excellent,No
3421,39,Male,Married,Bachelor,Life Sciences,Sales,Human Resources,3,21150,Travel_Rarely,2,18,0,1.0,21.0,3,21,11,8,Very High,Very High,Better,Very High,Excellent,No
3422,27,Male,Married,Bachelor,Life Sciences,Research & Development,Human Resources,2,31610,Travel_Rarely,3,13,2,0.0,4.0,0,3,2,2,Low,Very High,Better,High,Excellent,No
3423,35,Male,Divorced,Bachelor,Medical,Sales,Sales Executive,5,57450,Travel_Rarely,24,17,3,1.0,3.0,4,3,1,2,Medium,Very High,Good,High,Excellent,No
3424,42,Male,Married,Master,Other,Research & Development,Research Scientist,1,23730,Travel_Rarely,23,14,1,6.0,21.0,3,1,0,0,Very High,High,Best,Very High,Excellent,No
3425,50,Male,Married,Bachelor,Medical,Sales,Sales Executive,2,33100,Travel_Rarely,27,22,1,4.0,8.0,3,1,0,0,Low,Very High,Better,Very High,Outstanding,No
3426,59,Female,Single,Master,Medical,Research & Development,Laboratory Technician,5,186650,Travel_Rarely,16,12,0,3.0,30.0,3,5,4,3,High,Very High,Better,Medium,Excellent,No
3427,37,Male,Married,Bachelor,Marketing,Sales,Laboratory Technician,2,44850,Travel_Rarely,15,11,1,5.0,15.0,2,1,0,0,Low,Medium,Bad,Very High,Excellent,Yes
3428,55,Female,Married,College,Life Sciences,Research & Development,Sales Executive,2,27890,Travel_Frequently,26,13,1,3.0,17.0,2,8,6,7,High,Medium,Better,Medium,Excellent,No
3429,41,Male,Divorced,Below College,Life Sciences,Research & Development,Research Scientist,2,58280,Non-Travel,19,13,0,1.0,21.0,0,21,5,10,Medium,High,Better,High,Excellent,No
3430,38,Female,Single,College,Other,Research & Development,Laboratory Technician,1,23260,Travel_Rarely,24,14,0,8.0,19.0,3,1,0,0,Medium,Very High,Better,Very High,Excellent,No
3431,26,Female,Single,Below College,Life Sciences,Research & Development,Manufacturing Director,1,135250,Non-Travel,21,17,1,8.0,7.0,4,2,2,2,Medium,Low,Better,Medium,Excellent,Yes
3432,52,Female,Married,Master,Medical,Research & Development,Human Resources,4,14200,Travel_Rarely,5,13,1,1.0,33.0,2,32,6,9,Low,Very High,Better,Very High,Excellent,Yes
3433,44,Female,Married,Bachelor,Life Sciences,Research & Development,Healthcare Representative,1,80200,Travel_Rarely,16,11,1,3.0,23.0,2,12,11,11,Very High,Very High,Better,High,Excellent,No
3434,50,Male,Married,College,Life Sciences,Human Resources,Laboratory Technician,1,36880,Non-Travel,2,11,0,0.0,19.0,3,18,0,13,Very High,High,Better,Medium,Excellent,No
3435,36,Male,Single,Master,Technical Degree,Sales,Sales Executive,4,54820,Travel_Rarely,2,18,0,1.0,18.0,3,17,15,14,High,Low,Better,High,Excellent,Yes
3436,39,Male,Single,Bachelor,Marketing,Sales,Sales Executive,1,160150,Travel_Frequently,11,11,0,1.0,21.0,3,21,2,8,Very High,Low,Better,Very High,Excellent,No
3437,33,Male,Single,College,Technical Degree,Sales,Sales Representative,5,12000,Non-Travel,9,11,1,0.0,3.0,3,2,2,2,Medium,Very High,Good,High,Excellent,No
3438,45,Male,Married,College,Other,Research & Development,Human Resources,1,56610,Travel_Rarely,7,12,0,3.0,26.0,2,9,1,1,Very High,Very High,Best,Medium,Excellent,No
3439,32,Male,Single,Bachelor,Medical,Research & Development,Manager,2,69290,Non-Travel,15,20,0,9.0,10.0,6,8,7,7,Very High,High,Better,Low,Outstanding,No
3440,34,Male,Divorced,Master,Marketing,Sales,Research Director,2,96130,Travel_Rarely,6,12,1,0.0,16.0,5,15,0,9,Medium,Very High,Good,Medium,Excellent,No
3441,59,Male,Married,Bachelor,Life Sciences,Research & Development,Research Scientist,2,56740,Travel_Rarely,5,12,0,3.0,14.0,6,6,0,4,Medium,Very High,Bad,High,Excellent,No
3442,45,Male,Single,Below College,Medical,Research & Development,Sales Executive,2,54840,Travel_Rarely,16,20,3,1.0,6.0,6,6,0,4,Medium,Medium,Better,High,Outstanding,No
3443,53,Male,Married,College,Medical,Sales,Research Scientist,2,120610,Travel_Frequently,8,20,1,2.0,30.0,2,15,6,12,High,Medium,Better,Very High,Outstanding,No
3444,36,Female,Divorced,College,Life Sciences,Research & Development,Research Scientist,1,56600,Travel_Rarely,7,12,0,7.0,9.0,3,1,0,0,Low,High,Good,High,Excellent,Yes
3445,26,Male,Married,Bachelor,Life Sciences,Sales,Research Scientist,2,48210,Travel_Frequently,2,14,2,6.0,6.0,2,3,1,2,Low,Low,Better,High,Excellent,Yes
3446,34,Male,Married,College,Life Sciences,Research & Development,Sales Representative,1,64100,Travel_Rarely,2,13,1,1.0,1.0,5,1,0,0,High,High,Better,Medium,Excellent,No
3447,28,Male,Married,Bachelor,Other,Research & Development,Sales Representative,2,52100,Travel_Rarely,10,15,0,1.0,1.0,1,1,0,0,Very High,Medium,Better,Very High,Excellent,No
3448,38,Male,Married,Master,Medical,Sales,Research Scientist,2,26950,Travel_Frequently,9,14,1,3.0,8.0,4,2,2,2,High,High,Better,Low,Excellent,No
3449,50,Male,Married,Master,Life Sciences,Research & Development,Sales Executive,1,118780,Travel_Rarely,5,13,1,2.0,29.0,2,8,7,7,Medium,High,Good,High,Excellent,No
3450,37,Male,Single,Bachelor,Life Sciences,Research & Development,Laboratory Technician,1,170680,Travel_Rarely,1,23,0,3.0,8.0,6,4,0,1,Very High,Medium,Good,High,Outstanding,No
3451,40,Male,Married,Bachelor,Medical,Human Resources,Sales Executive,5,24550,Travel_Rarely,2,15,1,1.0,8.0,2,7,7,5,High,Low,Good,High,Excellent,No
3452,26,Male,Divorced,Bachelor,Medical,Research & Development,Laboratory Technician,2,139640,Travel_Frequently,3,11,2,1.0,5.0,1,5,1,3,Low,High,Better,Medium,Excellent,No
3453,46,Female,Divorced,Below College,Medical,Research & Development,Research Scientist,3,49410,Travel_Rarely,2,13,2,9.0,23.0,2,2,2,2,Very High,Very High,Better,Medium,Excellent,No
3454,54,Female,Married,Bachelor,Medical,Research & Development,Manufacturing Director,2,24780,Travel_Rarely,5,11,0,6.0,13.0,0,9,7,0,High,High,Better,High,Excellent,No
3455,56,Female,Married,College,Life Sciences,Research & Development,Manufacturing Director,2,52280,Travel_Frequently,1,11,0,2.0,18.0,4,5,0,3,Low,High,Better,High,Excellent,No
3456,36,Female,Single,College,Life Sciences,Research & Development,Human Resources,2,44780,Travel_Rarely,4,18,1,0.0,15.0,3,14,7,8,Very High,Very High,Good,High,Excellent,No
3457,55,Female,Single,Bachelor,Medical,Research & Development,Manager,2,75470,Non-Travel,2,16,0,7.0,31.0,2,9,6,2,High,Low,Best,Medium,Excellent,No
3458,43,Male,Divorced,College,Life Sciences,Sales,Research Scientist,3,50550,Travel_Rarely,25,22,0,5.0,18.0,2,1,0,0,High,Very High,Better,Medium,Outstanding,No
3459,20,Male,Single,Bachelor,Marketing,Sales,Sales Executive,3,34640,Travel_Frequently,8,20,0,1.0,2.0,3,2,0,2,Very High,Very High,Better,Medium,Outstanding,Yes
3460,21,Male,Single,Master,Life Sciences,Research & Development,Manager,1,57750,Travel_Rarely,1,18,0,1.0,1.0,2,1,1,0,High,Low,Good,High,Excellent,Yes
3461,46,Female,Divorced,Bachelor,Marketing,Sales,Healthcare Representative,3,89430,Travel_Rarely,12,12,1,8.0,19.0,6,16,1,7,Very High,Low,Better,High,Excellent,No
3462,51,Female,Married,Bachelor,Medical,Sales,Research Scientist,2,192720,Travel_Rarely,23,20,0,9.0,18.0,2,10,2,7,Low,High,Best,High,Outstanding,Yes
3463,28,Female,Single,Master,Life Sciences,Research & Development,Laboratory Technician,4,52380,Non-Travel,19,17,1,1.0,10.0,4,10,1,9,Medium,Low,Good,Medium,Excellent,Yes
3464,26,Female,Married,Master,Medical,Research & Development,Sales Executive,2,46820,Travel_Rarely,5,11,1,1.0,6.0,3,5,1,3,Low,Low,Better,Low,Excellent,No
3465,30,Female,Married,Bachelor,Medical,Research & Development,Sales Executive,1,183000,Travel_Rarely,8,14,0,0.0,7.0,6,6,0,2,High,Low,Good,High,Excellent,No
3466,41,Female,Married,Master,Life Sciences,Sales,Research Director,1,52570,Travel_Rarely,1,14,0,1.0,10.0,2,10,0,8,Medium,High,Better,Very High,Excellent,No
3467,38,Male,Married,Bachelor,Technical Degree,Research & Development,Sales Executive,1,63490,Travel_Rarely,5,11,0,0.0,20.0,3,19,1,9,High,High,Good,High,Excellent,No
3468,40,Male,Married,Master,Marketing,Sales,Sales Executive,1,48690,Travel_Rarely,1,12,0,4.0,14.0,2,11,11,1,Low,Very High,Better,High,Excellent,No
3469,27,Female,Married,Bachelor,Technical Degree,Sales,Laboratory Technician,2,99850,Non-Travel,11,14,1,1.0,3.0,3,3,1,2,Low,High,Better,Medium,Excellent,No
3470,55,Male,Married,Doctor,Life Sciences,Research & Development,Laboratory Technician,3,36970,Travel_Frequently,23,13,1,3.0,23.0,1,3,1,2,Very High,Medium,Better,High,Excellent,No
3471,28,Male,Single,Bachelor,Life Sciences,Research & Development,Healthcare Representative,2,74570,Travel_Rarely,1,11,2,3.0,10.0,1,8,1,7,High,High,Best,Very High,Excellent,No
3472,44,Female,Married,Master,Life Sciences,Research & Development,Sales Executive,2,21190,Travel_Rarely,18,15,0,9.0,24.0,3,20,3,6,Medium,Low,Better,High,Excellent,Yes
3473,33,Female,Divorced,Master,Marketing,Sales,Sales Executive,4,39830,Travel_Rarely,23,12,0,4.0,9.0,3,3,1,2,Very High,Very High,Better,High,Excellent,No
3474,35,Male,Single,Master,Life Sciences,Sales,Sales Representative,3,61180,Travel_Rarely,7,21,1,0.0,9.0,3,8,4,7,Very High,Low,Better,Medium,Outstanding,Yes
3475,33,Female,Single,College,Life Sciences,Research & Development,Sales Executive,1,62140,Travel_Frequently,1,19,2,1.0,14.0,3,13,3,8,Low,High,Better,High,Excellent,Yes
3476,28,Male,Divorced,Below College,Human Resources,Human Resources,Research Scientist,2,63470,Travel_Rarely,1,15,1,1.0,4.0,2,4,2,2,Low,High,Good,High,Excellent,No
3477,34,Male,Single,Master,Marketing,Sales,Research Scientist,1,115100,Travel_Frequently,29,14,1,0.0,7.0,5,6,0,4,Low,Very High,Good,High,Excellent,No
3478,37,Male,Divorced,Master,Life Sciences,Research & Development,Sales Executive,4,71430,Travel_Rarely,7,21,0,2.0,8.0,6,1,0,0,Very High,Very High,Better,Medium,Outstanding,No
3479,25,Female,Married,Master,Human Resources,Human Resources,Research Scientist,2,82680,Travel_Rarely,25,12,0,1.0,7.0,3,7,5,6,Very High,Very High,Best,Medium,Excellent,Yes
3480,26,Male,Divorced,College,Marketing,Sales,Sales Executive,2,80950,Travel_Rarely,8,15,0,1.0,1.0,3,1,0,0,Low,High,Good,Very High,Excellent,Yes
3481,33,Male,Single,College,Life Sciences,Research & Development,Manufacturing Director,4,29040,Travel_Rarely,8,13,0,4.0,5.0,2,2,2,2,Low,Medium,Better,High,Excellent,Yes
3482,42,Male,Married,Below College,Life Sciences,Research & Development,Research Scientist,4,60320,Travel_Rarely,11,14,0,0.0,23.0,2,22,13,7,Very High,Low,Better,Medium,Excellent,No
3483,28,Male,Divorced,Bachelor,Life Sciences,Research & Development,Manager,2,29760,Travel_Frequently,7,14,0,1.0,1.0,3,1,0,0,Low,Medium,Better,High,Excellent,Yes
